"geometry","osm_id","osm_centroid","children","children_perc","adults","adults_perc","elderly","elderly_perc","total_pop","age_entropy_index"
"POINT(81393.83672421855 453817.944938351)",58614826,"01010000204071000027EF38631DDFF34049EB9DC7E7B21B41",3305,0.19043503313166234515,12135,0.69922212618841832325,1915,0.11034284067991933160,17355,0.7365764462520955
"POINT(82738.05238614319 453247.870285809)",58614976,"0101000020407100003CDA92D62033F440FF332C7BFFA91B41",2325,0.16829533116178067318,10150,0.73470865001809627217,1340,0.09699601882012305465,13815,0.6851416625919692
"POINT(85090.63687731785 456360.3011545847)",58615854,"0101000020407100003C45A6302AC6F44011DE6134A1DA1B41",685,0.18097754293262879789,2480,0.65521796565389696169,620,0.16380449141347424042,3785,0.8034803366044507
"POINT(84398.33213168207 455952.136960004)",58616025,"010100002040710000874F6950E59AF440483E3F8C40D41B41",685,0.16545893719806763285,2795,0.67512077294685990338,660,0.15942028985507246377,4140,0.7788240931683152
"POINT(81646.6609240223 453563.35911464295)",58617098,"0101000020407100004F112593EAEEF340BCBFBB6FEDAE1B41",0,0E-20,170,1.00000000000000000000,0,0E-20,170,-0
"POINT(81182.50129173214 455046.30993499217)",58617223,"010100002040710000B57A4A05E8D1F3403D995F3D19C61B41",470,0.06545961002785515320,5885,0.81963788300835654596,825,0.11490250696378830084,7180,0.5371277720295952
"POINT(81130.6899917452 455003.31913005596)",58617226,"010100002040710000C2C8340AABCEF3408607CA466DC51B41",715,0.07447916666666666667,7830,0.81562500000000000000,1055,0.10989583333333333333,9600,0.5482728120785292
"POINT(80910.51649400494 454623.52100024815)",58617241,"010100002040710000BD378F43E8C0F340CC1681157EBF1B41",1195,0.09703613479496548924,9635,0.78237921234267153877,1485,0.12058465286236297199,12315,0.6129976877542798
"POINT(80505.11485602672 452635.9499177517)",58617651,"010100002040710000E84573D691A7F340363DB7CC6FA01B41",2045,0.19569377990430622010,7550,0.72248803827751196172,855,0.08181818181818181818,10450,0.6907589559344423
"POINT(80213.39543907938 457349.45242300443)",58618895,"01010000204071000098EDB7535695F340E0F947CF15EA1B41",25,0.06849315068493150685,145,0.39726027397260273973,195,0.53424657534246575342,365,0.8058218990061249
"POINT(76439.84218317478 451138.26945606887)",58619283,"0101000020407100008F1095797DA9F240AE4AEC1309891B41",160,0.15686274509803921569,630,0.61764705882352941176,230,0.22549019607843137255,1020,0.8410963186913849
"POINT(76396.866217655 452946.75021105615)",58619511,"010100002040710000370B07DCCDA6F240BD5337004BA51B41",90,0.16216216216216216216,380,0.68468468468468468468,85,0.15315315315315315315,555,0.7661655777350664
"POINT(76672.89709758277 452648.14213934744)",58619585,"010100002040710000B5FE825A0EB8F24023FA8C91A0A01B41",1360,0.14663072776280323450,5825,0.62803234501347708895,2090,0.22533692722371967655,9275,0.8278013803184721
"POINT(76659.66374505317 453754.6412186608)",58620106,"0101000020407100000422B39E3AB7F240E79F9B90EAB11B41",1165,0.13754427390791027155,4905,0.57910271546635182999,2400,0.28335301062573789847,8470,0.8615749726400243
"POINT(75620.88619029787 453509.82061075105)",58620547,"010100002040710000B6E0D52D4E76F2404A2F4E4817AE1B41",160,0.04558404558404558405,1530,0.43589743589743589744,1820,0.51851851851851851852,3510,0.7675788741341082
"POINT(75337.23948809173 452901.5902710134)",58620645,"0101000020407100001C77F1D49364F2402901705C96A41B41",290,0.07445442875481386393,1740,0.44672657252888318357,1865,0.47881899871630295250,3895,0.8246717109625717
"POINT(79153.74678796993 453636.7654934723)",58622189,"0101000020407100003EF1D7F21B53F3405385DD0F13B01B41",3400,0.16894409937888198758,14920,0.74136645962732919255,1805,0.08968944099378881988,20125,0.6722599859119227
"POINT(78356.69850874055 453329.09452226944)",58622323,"0101000020407100004A80172D4B21F3402072CA6044AB1B41",1775,0.14120922832140015911,8470,0.67382657120127287192,2325,0.18496420047732696897,12570,0.7778704890863449
"POINT(79619.7468276718 452177.15160171426)",58625123,"010100002040710000A29201F33B70F340D37A3D9B44991B41",360,0.22360248447204968944,1125,0.69875776397515527950,125,0.07763975155279503106,1610,0.7134668511617273
"POINT(78986.66047154738 450124.7592471616)",58625442,"010100002040710000FF9C4A91AA48F3408316780933791B41",290,0.22568093385214007782,955,0.74319066147859922179,40,0.03112840466926070039,1285,0.6048915165289402
"POINT(78311.61225639917 452388.807354224)",58626326,"010100002040710000B35DCDCB791EF340D110BB3A939C1B41",1960,0.16449853126311372220,8395,0.70457406630297943768,1560,0.13092740243390684012,11915,0.7371124728209073
"POINT(80039.56372151988 454021.4525203567)",58627421,"0101000020407100003FDB0005798AF340137F61CF15B61B41",2320,0.18508177104108496211,8840,0.70522536896689270044,1375,0.10969285999202233746,12535,0.7290520072322126
"POINT(77897.40861803696 455844.19545503415)",58628792,"0101000020407100001511B3899604F3404E5D25C890D21B41",340,0.20858895705521472393,965,0.59202453987730061350,325,0.19938650306748466258,1630,0.8727341410160746
"POINT(76471.7344114058 451315.1407853644)",58629193,"0101000020407100009C2C26C07BABF240DF092A90CC8B1B41",325,0.15776699029126213592,1275,0.61893203883495145631,460,0.22330097087378640777,2060,0.8402031543987624
