"id","c28992r100","osm_id"
"E0957N4329_129581559","E0957N4329",129581559
"E0957N4329_917275122","E0957N4329",917275122
"E0957N4329_917275154","E0957N4329",917275154
"E0957N4329_1760310814","E0957N4329",1760310814
"E0957N4329_2790766522","E0957N4329",2790766522
"E0957N4346_1716780155","E0957N4346",1716780155
"E0957N4346_1716780196","E0957N4346",1716780196
"E0957N4346_1716780212","E0957N4346",1716780212
"E0957N4346_2786675423","E0957N4346",2786675423
"E0957N4346_2786681370","E0957N4346",2786681370
"E0957N4346_2786685211","E0957N4346",2786685211
"E0957N4346_4799777272","E0957N4346",4799777272
"E0957N4346_4855504107","E0957N4346",4855504107
"E0957N4346_4855509156","E0957N4346",4855509156
"E0957N4346_5715004239","E0957N4346",5715004239
"E0957N4346_5715004240","E0957N4346",5715004240
"E0957N4356_576094607","E0957N4356",576094607
"E0957N4357_576091644","E0957N4357",576091644
"E0957N4357_576094607","E0957N4357",576094607
"E0957N4357_576253589","E0957N4357",576253589
"E0957N4358_576091644","E0957N4358",576091644
"E0957N4358_576094607","E0957N4358",576094607
"E0957N4358_576253589","E0957N4358",576253589
"E0957N4363","E0957N4363",NULL
"E0957N4364","E0957N4364",NULL
"E0957N4372_2802227434","E0957N4372",2802227434
"E0957N4372_2802229410","E0957N4372",2802229410
"E0957N4372_8780927316","E0957N4372",8780927316
"E0957N4372_8780988217","E0957N4372",8780988217
"E0957N4373_2802227434","E0957N4373",2802227434
"E0957N4373_2802229410","E0957N4373",2802229410
"E0957N4377_2802966653","E0957N4377",2802966653
"E0957N4378_2802966653","E0957N4378",2802966653
"E0957N4401","E0957N4401",NULL
"E0957N4406","E0957N4406",NULL
"E0957N4407","E0957N4407",NULL
"E0958N4315_336743942","E0958N4315",336743942
"E0958N4316_336743942","E0958N4316",336743942
"E0958N4316_669906364","E0958N4316",669906364
"E0958N4316_915594822","E0958N4316",915594822
"E0958N4316_1871187335","E0958N4316",1871187335
"E0958N4318_54088169","E0958N4318",54088169
"E0958N4318_336743942","E0958N4318",336743942
"E0958N4318_669906364","E0958N4318",669906364
"E0958N4318_820385534","E0958N4318",820385534
"E0958N4318_915594822","E0958N4318",915594822
"E0958N4318_1871187335","E0958N4318",1871187335
"E0958N4319_89068452","E0958N4319",89068452
"E0958N4319_820385515","E0958N4319",820385515
"E0958N4319_820385534","E0958N4319",820385534
"E0958N4319_977501879","E0958N4319",977501879
"E0958N4319_4152147276","E0958N4319",4152147276
"E0958N4319_4152147278","E0958N4319",4152147278
"E0958N4319_7660458188","E0958N4319",7660458188
"E0958N4319_7660458240","E0958N4319",7660458240
"E0958N4319_7660458241","E0958N4319",7660458241
"E0958N4319_9044905850","E0958N4319",9044905850
"E0958N4319_9044905852","E0958N4319",9044905852
"E0958N4319_9044905876","E0958N4319",9044905876
"E0958N4319_9044905878","E0958N4319",9044905878
"E0958N4320_89068452","E0958N4320",89068452
"E0958N4320_131952682","E0958N4320",131952682
"E0958N4320_820385515","E0958N4320",820385515
"E0958N4320_977501879","E0958N4320",977501879
"E0958N4320_4152147276","E0958N4320",4152147276
"E0958N4320_4152147277","E0958N4320",4152147277
"E0958N4320_4152147278","E0958N4320",4152147278
"E0958N4320_7660458240","E0958N4320",7660458240
"E0958N4320_7660458241","E0958N4320",7660458241
"E0958N4320_9044905852","E0958N4320",9044905852
"E0958N4320_9044905876","E0958N4320",9044905876
"E0958N4320_9044905878","E0958N4320",9044905878
"E0958N4321_54090116","E0958N4321",54090116
"E0958N4321_89068452","E0958N4321",89068452
"E0958N4321_131952682","E0958N4321",131952682
"E0958N4321_820385515","E0958N4321",820385515
"E0958N4321_820385534","E0958N4321",820385534
"E0958N4321_977501879","E0958N4321",977501879
"E0958N4321_4152147276","E0958N4321",4152147276
"E0958N4321_4152147277","E0958N4321",4152147277
"E0958N4321_4152147278","E0958N4321",4152147278
"E0958N4321_7660458188","E0958N4321",7660458188
"E0958N4321_7660458240","E0958N4321",7660458240
"E0958N4321_7660458241","E0958N4321",7660458241
"E0958N4321_9044905850","E0958N4321",9044905850
"E0958N4321_9044905852","E0958N4321",9044905852
"E0958N4321_9044905876","E0958N4321",9044905876
"E0958N4321_9044905878","E0958N4321",9044905878
"E0958N4322_54090116","E0958N4322",54090116
"E0958N4322_89068452","E0958N4322",89068452
"E0958N4322_131952682","E0958N4322",131952682
"E0958N4322_820385534","E0958N4322",820385534
"E0958N4322_977501879","E0958N4322",977501879
"E0958N4322_1709201938","E0958N4322",1709201938
"E0958N4322_4152147276","E0958N4322",4152147276
"E0958N4322_4152147277","E0958N4322",4152147277
"E0958N4322_4152147278","E0958N4322",4152147278
"E0958N4322_6045093962","E0958N4322",6045093962
"E0958N4322_6045093963","E0958N4322",6045093963
"E0958N4322_7660458188","E0958N4322",7660458188
"E0958N4322_7660458240","E0958N4322",7660458240
"E0958N4322_7660458241","E0958N4322",7660458241
"E0958N4322_9044905850","E0958N4322",9044905850
"E0958N4322_9044905852","E0958N4322",9044905852
"E0958N4322_9044905876","E0958N4322",9044905876
"E0958N4322_9044905878","E0958N4322",9044905878
"E0958N4323_54084712","E0958N4323",54084712
"E0958N4323_54090116","E0958N4323",54090116
"E0958N4323_131952682","E0958N4323",131952682
"E0958N4323_835822384","E0958N4323",835822384
"E0958N4323_835822402","E0958N4323",835822402
"E0958N4323_835822417","E0958N4323",835822417
"E0958N4323_835822429","E0958N4323",835822429
"E0958N4323_835822433","E0958N4323",835822433
"E0958N4323_919677996","E0958N4323",919677996
"E0958N4323_919677998","E0958N4323",919677998
"E0958N4323_919678026","E0958N4323",919678026
"E0958N4323_919678034","E0958N4323",919678034
"E0958N4323_1709201938","E0958N4323",1709201938
"E0958N4323_4152147277","E0958N4323",4152147277
"E0958N4324_54084712","E0958N4324",54084712
"E0958N4324_835822384","E0958N4324",835822384
"E0958N4324_835822402","E0958N4324",835822402
"E0958N4324_835822417","E0958N4324",835822417
"E0958N4324_835822429","E0958N4324",835822429
"E0958N4324_835822433","E0958N4324",835822433
"E0958N4324_919677996","E0958N4324",919677996
"E0958N4324_919677998","E0958N4324",919677998
"E0958N4324_919678026","E0958N4324",919678026
"E0958N4324_919678034","E0958N4324",919678034
"E0958N4325_54084712","E0958N4325",54084712
"E0958N4325_835822384","E0958N4325",835822384
"E0958N4325_835822402","E0958N4325",835822402
"E0958N4325_835822417","E0958N4325",835822417
"E0958N4325_835822429","E0958N4325",835822429
"E0958N4325_835822433","E0958N4325",835822433
"E0958N4325_919677996","E0958N4325",919677996
"E0958N4325_919677998","E0958N4325",919677998
"E0958N4325_919678026","E0958N4325",919678026
"E0958N4325_919678034","E0958N4325",919678034
"E0958N4326_159479814","E0958N4326",159479814
"E0958N4326_902460999","E0958N4326",902460999
"E0958N4326_917275107","E0958N4326",917275107
"E0958N4326_917275122","E0958N4326",917275122
"E0958N4326_917275142","E0958N4326",917275142
"E0958N4326_917275144","E0958N4326",917275144
"E0958N4326_917275154","E0958N4326",917275154
"E0958N4326_2790767041","E0958N4326",2790767041
"E0958N4326_3635772456","E0958N4326",3635772456
"E0958N4326_6131159342","E0958N4326",6131159342
"E0958N4326_6131159344","E0958N4326",6131159344
"E0958N4327_159479814","E0958N4327",159479814
"E0958N4327_917275122","E0958N4327",917275122
"E0958N4327_917275154","E0958N4327",917275154
"E0958N4327_3635772456","E0958N4327",3635772456
"E0958N4327_6131159342","E0958N4327",6131159342
"E0958N4327_6131159344","E0958N4327",6131159344
"E0958N4328_159479814","E0958N4328",159479814
"E0958N4328_917275122","E0958N4328",917275122
"E0958N4328_917275154","E0958N4328",917275154
"E0958N4328_3635772456","E0958N4328",3635772456
"E0958N4328_6131159342","E0958N4328",6131159342
"E0958N4328_6131159344","E0958N4328",6131159344
"E0958N4329_159479814","E0958N4329",159479814
"E0958N4329_1760310814","E0958N4329",1760310814
"E0958N4329_3635772456","E0958N4329",3635772456
"E0958N4329_6131159342","E0958N4329",6131159342
"E0958N4329_6131159344","E0958N4329",6131159344
"E0958N4368_576097149","E0958N4368",576097149
"E0958N4368_412640823","E0958N4368",412640823
"E0958N4368_576097150","E0958N4368",576097150
"E0958N4368_576097151","E0958N4368",576097151
"E0958N4368_576099839","E0958N4368",576099839
"E0958N4368_2802228766","E0958N4368",2802228766
"E0958N4368_3951587362","E0958N4368",3951587362
"E0958N4368_3951587367","E0958N4368",3951587367
"E0958N4368_3951587368","E0958N4368",3951587368
"E0958N4368_3951587370","E0958N4368",3951587370
"E0958N4368_4003292177","E0958N4368",4003292177
"E0958N4368_4003342397","E0958N4368",4003342397
"E0958N4368_4003342398","E0958N4368",4003342398
"E0958N4368_4140102516","E0958N4368",4140102516
"E0958N4368_4140102517","E0958N4368",4140102517
"E0958N4368_4140116204","E0958N4368",4140116204
"E0958N4368_4140315549","E0958N4368",4140315549
"E0958N4368_4140315720","E0958N4368",4140315720
"E0958N4368_4140420023","E0958N4368",4140420023
"E0958N4368_4140420024","E0958N4368",4140420024
"E0958N4368_4140573817","E0958N4368",4140573817
"E0958N4371_2802227434","E0958N4371",2802227434
"E0958N4371_2802229410","E0958N4371",2802229410
"E0958N4372_2802229410","E0958N4372",2802229410
"E0958N4373_2802227434","E0958N4373",2802227434
"E0958N4373_2802229410","E0958N4373",2802229410
"E0958N4374_571410270","E0958N4374",571410270
"E0958N4375_571410270","E0958N4375",571410270
"E0958N4376_571410270","E0958N4376",571410270
"E0958N4377_571410270","E0958N4377",571410270
"E0958N4416_8941498504","E0958N4416",8941498504
"E0958N4416_9177953858","E0958N4416",9177953858
"E0958N4417_5788244676","E0958N4417",5788244676
"E0958N4417_5788252533","E0958N4417",5788252533
"E0958N4417_9177953858","E0958N4417",9177953858
"E0958N4418_5788244676","E0958N4418",5788244676
"E0958N4418_5788252533","E0958N4418",5788252533
"E0958N4418_9177953858","E0958N4418",9177953858
"E0958N4420","E0958N4420",NULL
"E0958N4422","E0958N4422",NULL
"E0959N4315_336743942","E0959N4315",336743942
"E0959N4315_669906364","E0959N4315",669906364
"E0959N4315_915594822","E0959N4315",915594822
"E0959N4315_1871187335","E0959N4315",1871187335
"E0959N4316_336743942","E0959N4316",336743942
"E0959N4316_669906364","E0959N4316",669906364
"E0959N4316_915594822","E0959N4316",915594822
"E0959N4316_1871187335","E0959N4316",1871187335
"E0959N4318_89068452","E0959N4318",89068452
"E0959N4318_820385534","E0959N4318",820385534
"E0959N4318_977501879","E0959N4318",977501879
"E0959N4318_4152147276","E0959N4318",4152147276
"E0959N4318_7660458188","E0959N4318",7660458188
"E0959N4318_7660458240","E0959N4318",7660458240
"E0959N4318_7660458241","E0959N4318",7660458241
"E0959N4318_9044905850","E0959N4318",9044905850
"E0959N4318_9044905852","E0959N4318",9044905852
"E0959N4318_9044905876","E0959N4318",9044905876
"E0959N4318_9044905878","E0959N4318",9044905878
"E0959N4319_89068452","E0959N4319",89068452
"E0959N4319_820385515","E0959N4319",820385515
"E0959N4319_820385534","E0959N4319",820385534
"E0959N4319_977501879","E0959N4319",977501879
"E0959N4319_4152147276","E0959N4319",4152147276
"E0959N4319_4152147278","E0959N4319",4152147278
"E0959N4319_7660458188","E0959N4319",7660458188
"E0959N4319_7660458240","E0959N4319",7660458240
"E0959N4319_7660458241","E0959N4319",7660458241
"E0959N4319_9044905850","E0959N4319",9044905850
"E0959N4319_9044905852","E0959N4319",9044905852
"E0959N4319_9044905876","E0959N4319",9044905876
"E0959N4319_9044905878","E0959N4319",9044905878
"E0959N4320_89068452","E0959N4320",89068452
"E0959N4320_820385515","E0959N4320",820385515
"E0959N4320_820385534","E0959N4320",820385534
"E0959N4320_977501879","E0959N4320",977501879
"E0959N4320_4152147276","E0959N4320",4152147276
"E0959N4320_4152147277","E0959N4320",4152147277
"E0959N4320_4152147278","E0959N4320",4152147278
"E0959N4320_7660458188","E0959N4320",7660458188
"E0959N4320_7660458240","E0959N4320",7660458240
"E0959N4320_7660458241","E0959N4320",7660458241
"E0959N4320_9044905850","E0959N4320",9044905850
"E0959N4320_9044905852","E0959N4320",9044905852
"E0959N4320_9044905876","E0959N4320",9044905876
"E0959N4320_9044905878","E0959N4320",9044905878
"E0959N4321_89068452","E0959N4321",89068452
"E0959N4321_820385515","E0959N4321",820385515
"E0959N4321_820385534","E0959N4321",820385534
"E0959N4321_977501879","E0959N4321",977501879
"E0959N4321_1709201938","E0959N4321",1709201938
"E0959N4321_4152147276","E0959N4321",4152147276
"E0959N4321_4152147277","E0959N4321",4152147277
"E0959N4321_4152147278","E0959N4321",4152147278
"E0959N4321_6045093962","E0959N4321",6045093962
"E0959N4321_6045093963","E0959N4321",6045093963
"E0959N4321_7660458188","E0959N4321",7660458188
"E0959N4321_7660458240","E0959N4321",7660458240
"E0959N4321_7660458241","E0959N4321",7660458241
"E0959N4321_9044905850","E0959N4321",9044905850
"E0959N4321_9044905852","E0959N4321",9044905852
"E0959N4321_9044905876","E0959N4321",9044905876
"E0959N4321_9044905878","E0959N4321",9044905878
"E0959N4322_54090116","E0959N4322",54090116
"E0959N4322_89068452","E0959N4322",89068452
"E0959N4322_131952682","E0959N4322",131952682
"E0959N4322_820385534","E0959N4322",820385534
"E0959N4322_1709201938","E0959N4322",1709201938
"E0959N4322_4152147276","E0959N4322",4152147276
"E0959N4322_4152147277","E0959N4322",4152147277
"E0959N4322_4152147278","E0959N4322",4152147278
"E0959N4322_6045093962","E0959N4322",6045093962
"E0959N4322_6045093963","E0959N4322",6045093963
"E0959N4322_7660458188","E0959N4322",7660458188
"E0959N4322_7660458240","E0959N4322",7660458240
"E0959N4322_7660458241","E0959N4322",7660458241
"E0959N4322_9044905850","E0959N4322",9044905850
"E0959N4322_9044905852","E0959N4322",9044905852
"E0959N4323_54084712","E0959N4323",54084712
"E0959N4323_835822433","E0959N4323",835822433
"E0959N4323_919677996","E0959N4323",919677996
"E0959N4323_919677998","E0959N4323",919677998
"E0959N4323_919678034","E0959N4323",919678034
"E0959N4323_1709201938","E0959N4323",1709201938
"E0959N4323_4152147278","E0959N4323",4152147278
"E0959N4323_6045093962","E0959N4323",6045093962
"E0959N4323_6045093963","E0959N4323",6045093963
"E0959N4324_54084712","E0959N4324",54084712
"E0959N4324_835822433","E0959N4324",835822433
"E0959N4324_919677996","E0959N4324",919677996
"E0959N4324_919677998","E0959N4324",919677998
"E0959N4324_919678034","E0959N4324",919678034
"E0959N4324_1709201938","E0959N4324",1709201938
"E0959N4324_6045093962","E0959N4324",6045093962
"E0959N4324_6045093963","E0959N4324",6045093963
"E0959N4325_54084712","E0959N4325",54084712
"E0959N4325_159479814","E0959N4325",159479814
"E0959N4325_835822433","E0959N4325",835822433
"E0959N4325_919677996","E0959N4325",919677996
"E0959N4325_919677998","E0959N4325",919677998
"E0959N4325_919678034","E0959N4325",919678034
"E0959N4325_1709201938","E0959N4325",1709201938
"E0959N4325_3635772456","E0959N4325",3635772456
"E0959N4325_6131159342","E0959N4325",6131159342
"E0959N4325_6131159344","E0959N4325",6131159344
"E0959N4326_159479814","E0959N4326",159479814
"E0959N4326_1709201938","E0959N4326",1709201938
"E0959N4326_3635772456","E0959N4326",3635772456
"E0959N4326_5920825690","E0959N4326",5920825690
"E0959N4326_6131159342","E0959N4326",6131159342
"E0959N4326_6131159343","E0959N4326",6131159343
"E0959N4326_6131159344","E0959N4326",6131159344
"E0959N4326_6131159345","E0959N4326",6131159345
"E0959N4327_159479814","E0959N4327",159479814
"E0959N4327_3635772456","E0959N4327",3635772456
"E0959N4327_5920825690","E0959N4327",5920825690
"E0959N4327_6131159342","E0959N4327",6131159342
"E0959N4327_6131159343","E0959N4327",6131159343
"E0959N4327_6131159344","E0959N4327",6131159344
"E0959N4327_6131159345","E0959N4327",6131159345
"E0959N4370_412640823","E0959N4370",412640823
"E0959N4370_3951587368","E0959N4370",3951587368
"E0959N4370_4003292177","E0959N4370",4003292177
"E0959N4370_4003342397","E0959N4370",4003342397
"E0959N4370_4003342398","E0959N4370",4003342398
"E0959N4370_4140102517","E0959N4370",4140102517
"E0959N4370_4140116204","E0959N4370",4140116204
"E0959N4370_4140315549","E0959N4370",4140315549
"E0959N4371_2802229410","E0959N4371",2802229410
"E0959N4372_2802227434","E0959N4372",2802227434
"E0959N4372_2802229410","E0959N4372",2802229410
"E0959N4373_2802229410","E0959N4373",2802229410
"E0959N4374_571410270","E0959N4374",571410270
"E0959N4374_2802229410","E0959N4374",2802229410
"E0959N4375_571410270","E0959N4375",571410270
"E0959N4376_571410270","E0959N4376",571410270
"E0959N4377_571410270","E0959N4377",571410270
"E0959N4378_571410270","E0959N4378",571410270
"E0959N4403","E0959N4403",NULL
"E0959N4414_8941498504","E0959N4414",8941498504
"E0959N4414_9177976009","E0959N4414",9177976009
"E0959N4415_8941498504","E0959N4415",8941498504
"E0959N4415_9177953858","E0959N4415",9177953858
"E0959N4416_8941498504","E0959N4416",8941498504
"E0959N4416_9177953858","E0959N4416",9177953858
"E0959N4417_8941498504","E0959N4417",8941498504
"E0959N4417_9177953858","E0959N4417",9177953858
"E0959N4418_5788244676","E0959N4418",5788244676
"E0959N4418_5788252533","E0959N4418",5788252533
"E0959N4418_8941498504","E0959N4418",8941498504
